Source,Target,Type,id,label,timeset,weight,text
peregrinekiwi,wikipedia,Directed,6557,,,1.0,RT @RyanMHorne: @SarahEBond: The @Wikipedia “rabbit hole” can be a *good* thing if it leads to student intellectual curiosity. #aiascs #anc…
ryanmhorne,wikipedia,Directed,6558,,,3.0,@SarahEBond: The @Wikipedia “rabbit hole” can be a *good* thing if it leads to student intellectual curiosity. #aiascs #ancmakers
sevensseed,wikipedia,Directed,6559,,,1.0,"So we might have to consider ""classics"" sources students are meeting &amp;what messages these project: profs? journals? speakers? depts? #aiascs"
rogueclassicist,wikipedia,Directed,6560,,,6.0,"SB: falling down rabbit holes sometimes a good thing and sometimes not, but promotes curiosity that there aremore answers #aiascs #AncMakers"
rogueclassicist,wil,Directed,6561,,,1.0,"RT @douglasboin: Worth cross-posting for #aiascs. 😉 Thanks, team! @JHUPress @BCPublishers @CUPAcademic @PrincetonUPress @Rout_Classics @Wil…"
findelijahbook,wileyhistory,Directed,6562,,,1.0,RT @WileyHistory: Good morning #aiascs! Come see what's new in our Companions to the Ancient World Series at booth 153. 📚📚📚📚📚📚📚📚📚 https://t…
adriansysnet,wileyhistory,Directed,6563,,,1.0,"RT @WileyHistory: Mark your #aiascs calendar for a round table discussion of Classical Reception in Eastern and Central Europe, an upcoming…"
nautarchsoc,wileyhistory,Directed,6564,,,2.0,RT @WileyHistory: .@archaeology_aia #FREE A Portuguese East Indiaman from the 1502-1503 Fleet of Vasco da Gamas #AIASCS https://t.co/OEubTW…
wileyartculture,wileyhistory,Directed,6565,,,1.0,RT @WileyHistory: Spotted at #aiascs: Mark Stansbury-O'Donnell @UofStThomasMN with his lovely book on Greek art. Can you guess what the cov…
nausicaa_ulysse,wileyhistory,Directed,6566,,,2.0,RT @WileyHistory: FREE – read BICS virtual issue on Law and Law Courts in Ancient Greece: https://t.co/VRVNrVO6sO #AIASCS @IcsDirector #cla…
thucydidylan,willguast,Directed,6567,,,4.0,RT @WillGuast: 'Classics is the only department whose name is also a value judgement' #s20 #aiascs
aspiringspartan,willguast,Directed,6568,,,1.0,"Win a complete 534 volume Loeb library? Yes, please! #aiascs 📚 https://t.co/ZlBJb5nSAT"
s_chopade,willguast,Directed,6569,,,2.0,"Twitter is no place for #FLL coverage. If you're interested in #aiascs or other niche academic happenings it's just the ticket, suprisingly."
bristol_clah,willguast,Directed,6570,,,1.0,"All the best to everyone at #AIASCS, especially our Leventis Fellow, @WillGuast!"
adbreind,wjscheirer,Directed,6571,,,1.0,RT @wjscheirer: James from @tesseraeproject taking care of business at #aiascs https://t.co/vRdGWk0yhv
womeninclassics,wn_cac,Directed,6572,,,1.0,"RT @DrLisaTrentin: #aiascs folks, come by the @wn_cac @womeninclassics and #AWAWS roundtable discussion on ""Career Challenges for Women in…"
drlisatrentin,wn_cac,Directed,6573,,,3.0,"#aiascs folks, come by the @wn_cac @womeninclassics and #AWAWS roundtable discussion on ""Career Challenges for Wome… https://t.co/6XpBCOY4Yk"
cucdbulletin,womeninclassics,Directed,6574,,,1.0,RT @lizgloyn: Really pleased that @womeninclassics has got an #aiascs presence! Hope it goes really well. https://t.co/qyXHU9XTxm
womeninclassics,womeninclassics,Directed,6575,,,2.0,RT @lizgloyn: Really pleased that @womeninclassics has got an #aiascs presence! Hope it goes really well. https://t.co/qyXHU9XTxm
opietasanimi,womeninclassics,Directed,6576,,,2.0,"Parslow's tests with the sundial - becomes clear that it can't be cloudy, and it can't be windy; the user has to know the month #aiascs #s39"
lizgloyn,womeninclassics,Directed,6577,,,1.0,Really pleased that @womeninclassics has got an #aiascs presence! Hope it goes really well. https://t.co/qyXHU9XTxm
drlisatrentin,womeninclassics,Directed,6578,,,1.0,"#aiascs folks, come by the @wn_cac @womeninclassics and #AWAWS roundtable discussion on ""Career Challenges for Wome… https://t.co/6XpBCOY4Yk"
kelly_j_baker,womeninhighered,Directed,6579,,,1.0,"RT @SORAAADWorkshop: rt: via  @JustinWolfers, .....   #aha17  #aiascs @NAASReligion ... @kelly_j_baker @womeninhighered #HigherEd https://t…"
opietasanimi,womeninhighered,Directed,6580,,,2.0,Aequora has resources for universities if they want to implement these service/outreach opportunities - Butterworth #s4 #aiascs
soraaadworkshop,womeninhighered,Directed,6581,,,1.0,"rt: via  @JustinWolfers, .....   #aha17  #aiascs @NAASReligion ... @kelly_j_baker @womeninhighered #HigherEd https://t.co/71JniywtAl"
paregorios,womeninhighered,Directed,6582,,,1.0,"J. Kennett summarizes data showing a platinum-rich, fragmentary comet caused the Younger Dryas cooling ca. 12,750 years bp #aiascs"
aiachicagosec,worldarchaeo,Directed,6583,,,2.0,RT @WorldArchaeo: CWA at the AIA Annual Meeting in Toronto! #archaeology #AIASCS https://t.co/4WvNE8Hkpa
jailton2468,worldarchaeo,Directed,6584,,,2.0,RT @WorldArchaeo: CWA at the AIA Annual Meeting in Toronto! #archaeology #AIASCS https://t.co/4WvNE8Hkpa
opietasanimi,worldarchaeo,Directed,6585,,,7.0,"next up, Fiona MacIntosh: 'Interactive/Multimedia Ebooks for the Performance Archive' #aiascs"
tipirneni,worldarchaeo,Directed,6586,,,2.0,RT @WorldArchaeo: CWA at the AIA Annual Meeting in Toronto! #archaeology #AIASCS https://t.co/4WvNE8Hkpa
lislanna,worldarchaeo,Directed,6587,,,2.0,"This is the most diverse set of panelists I've seen so far, and the smallest audience. Probably not a coincidence. #aiascs #s20"
dccomm,worldarchaeo,Directed,6588,,,1.0,Gregory Crane on reasons for pursuing a global philology #aiascs https://t.co/DBv3vGWEkU
natsodark,worldarchaeo,Directed,6589,,,2.0,RT @WorldArchaeo: CWA at the AIA Annual Meeting in Toronto! #archaeology #AIASCS https://t.co/4WvNE8Hkpa
lizcoops,worldarchaeo,Directed,6590,,,2.0,"Thanks for solidarity re. livetweeting shyness, everyone! Am now tweeting #s19 human and nonhuman relations in ancient medicine #aiascs"
rogueclassicist,yaleclassicslib,Directed,6591,,,2.0,"RT @YaleClassicsLib: Digital project review guidelines @scsclassics 
https://t.co/RXYOioEtq0 @DCComm #aiascs"
gailstrickland1,yaleclassicslib,Directed,6592,,,1.0,RT @YaleClassicsLib: Women's Classical Caucus events at #aiascs https://t.co/3NvttODnM9
dzickus,yaleclassicslib,Directed,6593,,,4.0,Pretty pumped for #Toronto and #AIASCS even tho its gonna be even colder than it is here in Michigan 😑 never been to Toronto!
isawlib,yaleclassicslib,Directed,6594,,,1.0,"RT @YaleClassicsLib: January 7th 9:30am, Annual Meeting of the Classics Librarian Forum #aiascs https://t.co/YYNsU3pZa9"
papyrologus,yaleclassicslib,Directed,6595,,,1.0,"RT @YaleClassicsLib: January 7th 9:30am, Annual Meeting of the Classics Librarian Forum #aiascs https://t.co/YYNsU3pZa9"
diyclassics,yaleclassicslib,Directed,6596,,,1.0,"RT @YaleClassicsLib: January 7th 9:30am, Annual Meeting of the Classics Librarian Forum #aiascs https://t.co/YYNsU3pZa9"
peregrinekiwi,yaleclassicslib,Directed,6597,,,1.0,So far Toronto looks like Ravenloft meets Blade Runner. I can dig it. #aiascs
tigerlilyrocks,yaleclassicslib,Directed,6598,,,1.0,RT @YaleClassicsLib: Women's Classical Caucus events at #aiascs https://t.co/3NvttODnM9
brittanyh753,youtube,Directed,6599,,,1.0,RT @SarahEBond: Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https:/…
noblesseoblige,youtube,Directed,6600,,,1.0,RT @SarahEBond: Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https:/…
timothyphin,youtube,Directed,6601,,,1.0,RT @SarahEBond: Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https:/…
soraaadworkshop,youtube,Directed,6602,,,4.0,RT @SarahEBond: Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https:/…
ivyjl,youtube,Directed,6603,,,1.0,RT @SarahEBond: Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https:/…
wileyhistory,youtube,Directed,6604,,,2.0,.@archaeology_aia #FREE A Royal Boat Burial and Watercraft Tableau of Egypt's 12th Dynasty  at South Abydos #AIASCS https://t.co/OFEqfCBHQ1
archaeologyto,youtube,Directed,6605,,,2.0,Learn more about Thornton Blackburn at this Sunday's free Toronto Archaeology session  @archaeology_aia #aiascs https://t.co/JVYAfYzZe7
diyclassics,youtube,Directed,6606,,,1.0,RT @SarahEBond: Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https:/…
duclassicspgr,youtube,Directed,6607,,,1.0,RT @SarahEBond: Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https:/…
livclassicshub,youtube,Directed,6608,,,1.0,RT @SarahEBond: Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https:/…
aspiringspartan,youtube,Directed,6609,,,1.0,On our way to Toronto for #aiascs for some classical nerdery! 🤓 https://t.co/gsfSzAd0lG
matthewlloyd85,youtube,Directed,6610,,,1.0,Imagine hearing how wonderful Canada was these past few months and then trying to get from Pearson into Toronto on public transport. #aiascs
rogueclassicist,youtube,Directed,6611,,,1.0,RT @SarahEBond: Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https:/…
iamintoprosecco,youtube,Directed,6612,,,1.0,RT @SarahEBond: Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https:/…
humcommvideos,youtube,Directed,6613,,,1.0,RT @SarahEBond: Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https:/…
sarahebond,youtube,Directed,6614,,,1.0,Did you know that @scsclassics has a @YouTube channel? Check out all the videos &amp; subscribe to the channel! #aiascs https://t.co/WWHOo10UaJ
wileyhistory,zacharytaylor95,Directed,6615,,,1.0,RT @ZacharyTaylor95: So many lovely classicists in one place. #AIASCS
odonovanshannon,zacharytaylor95,Directed,6616,,,1.0,Emily presenting our research 12.30 Imperial Itineracy in the Achaemenid Persian Empire #aiascs.  Plenty of datamining and network analysis
rogueclassicist,#,Directed,6617,,,7.0,RT @opietasanimi: comment from @RyanMHorne - we have the ability to make sure you don't lose your data when you move institutions #aiascs #…
fersilari1,#,Directed,6618,,,2.0,RT @CambUP_Classics: Free access to articles from Britannia! @TheRomanSoc https://t.co/REdLbT2ZEw #aiascs # classicalarchaeology https://t.…
mondo19641,#,Directed,6619,,,5.0,RT @CambUP_Classics: Free access to articles from Britannia! @TheRomanSoc https://t.co/REdLbT2ZEw #aiascs # classicalarchaeology https://t.…
chesterarchsoc,#,Directed,6620,,,2.0,RT @CambUP_Classics: Free access to articles from Britannia! @TheRomanSoc https://t.co/REdLbT2ZEw #aiascs # classicalarchaeology https://t.…
kelsdi,#,Directed,6621,,,2.0,RT @CambUP_Classics: Free access to articles from Britannia! @TheRomanSoc https://t.co/REdLbT2ZEw #aiascs # classicalarchaeology https://t.…
tilned,#,Directed,6622,,,2.0,RT @CambUP_Classics: Free access to articles from Britannia! @TheRomanSoc https://t.co/REdLbT2ZEw #aiascs # classicalarchaeology https://t.…
ccabinetto,#,Directed,6623,,,2.0,RT @CambUP_Classics: Free access to articles from Britannia! @TheRomanSoc https://t.co/REdLbT2ZEw #aiascs # classicalarchaeology https://t.…
theromansoc,#,Directed,6624,,,2.0,RT @CambUP_Classics: Free access to articles from Britannia! @TheRomanSoc https://t.co/REdLbT2ZEw #aiascs # classicalarchaeology https://t.…
bsalille3,#,Directed,6625,,,2.0,RT @CambUP_Classics: Free access to articles from Britannia! @TheRomanSoc https://t.co/REdLbT2ZEw #aiascs # classicalarchaeology https://t.…
cambup_classics,#,Directed,6626,,,1.0,Free access to articles from Britannia! @TheRomanSoc https://t.co/REdLbT2ZEw #aiascs # classicalarchaeology https://t.co/ce72wapfBZ
mjkennerly,#,Directed,6627,,,3.0,RT @SarahEBond: Requisite shot of me with my @UofMPress book. Also pictured? @paregorios. So great to finally see it in the wild! #aiascs #…
charleswatkinso,#,Directed,6628,,,3.0,RT @SarahEBond: Requisite shot of me with my @UofMPress book. Also pictured? @paregorios. So great to finally see it in the wild! #aiascs #…
eidolon_journal,#,Directed,6629,,,2.0,RT @diyclassics: Butterworth's article in @eidolon_journal about Aequora and community-based classics—https://t.co/cOpdCsfsX0 #aiascs #s4 #…
yaleclassicslib,#,Directed,6630,,,2.0,RT @diyclassics: Butterworth's article in @eidolon_journal about Aequora and community-based classics—https://t.co/cOpdCsfsX0 #aiascs #s4 #…
peregrinekiwi,#,Directed,6631,,,2.0,RT @diyclassics: Butterworth's article in @eidolon_journal about Aequora and community-based classics—https://t.co/cOpdCsfsX0 #aiascs #s4 #…
opietasanimi,#,Directed,6632,,,2.0,RT @diyclassics: Butterworth's article in @eidolon_journal about Aequora and community-based classics—https://t.co/cOpdCsfsX0 #aiascs #s4 #…
corneliagracchi,#,Directed,6633,,,3.0,RT @SarahEBond: Requisite shot of me with my @UofMPress book. Also pictured? @paregorios. So great to finally see it in the wild! #aiascs #…
sarahebond,#,Directed,6634,,,4.0,"Great shot of a diptych writing tablet excavated from an underwater dig. ""The laptop of the ancient world"" says Del… https://t.co/jpatPUudbY"
mxmcadam,#,Directed,6635,,,6.0,RT @SarahEBond: Requisite shot of me with my @UofMPress book. Also pictured? @paregorios. So great to finally see it in the wild! #aiascs #…
ewg118,#,Directed,6636,,,3.0,RT @SarahEBond: Requisite shot of me with my @UofMPress book. Also pictured? @paregorios. So great to finally see it in the wild! #aiascs #…
perseidsproject,#,Directed,6637,,,3.0,RT @SarahEBond: Requisite shot of me with my @UofMPress book. Also pictured? @paregorios. So great to finally see it in the wild! #aiascs #…
uofmpress,#,Directed,6638,,,3.0,RT @SarahEBond: Requisite shot of me with my @UofMPress book. Also pictured? @paregorios. So great to finally see it in the wild! #aiascs #…
dccomm,#,Directed,6639,,,1.0,"McManamon on digital photography in archaeology: have to ask what is worth keeping, and why.  #aiascs"
mlsatlow,#,Directed,6640,,,3.0,RT @SarahEBond: Requisite shot of me with my @UofMPress book. Also pictured? @paregorios. So great to finally see it in the wild! #aiascs #…
soraaadworkshop,#,Directed,6641,,,3.0,RT @SarahEBond: Requisite shot of me with my @UofMPress book. Also pictured? @paregorios. So great to finally see it in the wild! #aiascs #…
elisabethstorrs,#,Directed,6642,,,3.0,RT @SarahEBond: Requisite shot of me with my @UofMPress book. Also pictured? @paregorios. So great to finally see it in the wild! #aiascs #…
upatras_greek,#1,Directed,6643,,,1.0,3rd Day at @SCS at Exhibit Table #1 for the #Ohio &amp; #Patras #GreekinGreece program! Come by for some info and sweet… https://t.co/CvwZAVdNqW
rhacademic,#109,Directed,6644,,,1.0,"Stop by Penguin Random House Booth #109 to pick up a free copy of THE GREEK PLAYS, the landmark anthology from… https://t.co/YiiC9EazBq"
mxmcadam,#115,Directed,6645,,,2.0,RT @AntiquityJ: #aiascs @AntiquityJ booth #115 all set and ready to go in Toronto! https://t.co/OYJ9usRKPl
samuelkindick,#115,Directed,6646,,,1.0,Hopefully this goes better than election Bingo!  #aiascs https://t.co/fww8KLwZxv
skyejamie,#115,Directed,6647,,,2.0,RT @AntiquityJ: #aiascs @AntiquityJ booth #115 all set and ready to go in Toronto! https://t.co/OYJ9usRKPl
antiquityj,#115,Directed,6648,,,1.0,#aiascs @AntiquityJ booth #115 all set and ready to go in Toronto! https://t.co/OYJ9usRKPl
archaeoops,#1970unesco,Directed,6649,,,1.0,RT @lowerendtheory: #1970unesco convention on unprovenanced #Etruscan artifacts in 🇺🇸 by Laetitia La Follette #AIASCS #toronto https://t.co…
tularrasnal,#1970unesco,Directed,6650,,,1.0,RT @lowerendtheory: #1970unesco convention on unprovenanced #Etruscan artifacts in 🇺🇸 by Laetitia La Follette #AIASCS #toronto https://t.co…
lowerendtheory,#1970unesco,Directed,6651,,,1.0,#1970unesco convention on unprovenanced #Etruscan artifacts in 🇺🇸 by Laetitia La Follette #AIASCS #toronto https://t.co/VenNGrU7jv
giveawaynood,#1mom,Directed,6652,,,1.0,Educating the kids on musical theatre while diyclassics is doing that #digiclassics at #aiascs Les Mis followed #HamiltonBway easily. #1mom
jaredsimard,#2,Directed,6653,,,1.0,Ready for Roundtable #2 with @cfilos #aiascs
am_christensen,#2,Directed,6654,,,2.0,For #aiascs goers. Someone let me know if you spot anyone sporting #2. https://t.co/MJLJRwutZB
rogueclassicist,#2j,Directed,6655,,,1.0,"RT @mokersel: Miller: current SCS policy vague, we need to take a hard look, SCS we will review! The tangible out of #2j #aiascs"
mokersel,#2j,Directed,6656,,,3.0,Leidwanger: consideration of Maritime Archaeology and local heritage lows for near shore. #aiascs #2j
mokersel,#3dmodelsarecool,Directed,6657,,,1.0,#6H Wallace and Moullou #3dmodelsarecool #aiascs
peregrinekiwi,#3j,Directed,6658,,,2.0,"Sadly the conference app doesn't order AIA papers according to the program order, so i missed the EBAP paper in #3J #aiascs"
